n,probability,1/sqrt(ln(n)),ratio,original_success,inverted_success,both_success,none_success
4582,0.27739,0.344421,0.805382,0.2781,0.27668,0,0.44522
4583,0.27429,0.344416,0.796391,0.27314,0.27544,0,0.45142
4584,0.27398,0.344412,0.795502,0.27376,0.2742,0,0.45204
4585,0.27496,0.344407,0.798357,0.27924,0.27068,0,0.45008
4586,0.27641,0.344403,0.802578,0.27824,0.27458,0,0.44718
4587,0.273,0.344398,0.792687,0.2706,0.2754,0,0.454
4588,0.27595,0.344394,0.801263,0.27716,0.27474,0,0.4481
4589,0.2742,0.344389,0.796192,0.27464,0.27376,0,0.4516
4590,0.27406,0.344385,0.795796,0.27102,0.2771,0,0.45188
4591,0.27597,0.34438,0.801352,0.27754,0.2744,0,0.44806
4592,0.27416,0.344376,0.796107,0.27336,0.27496,0,0.45168
4593,0.27424,0.344372,0.796349,0.27504,0.27344,0,0.45152
4594,0.2738,0.344367,0.795082,0.27212,0.27548,0,0.4524
4595,0.27569,0.344363,0.80058,0.27472,0.27666,0,0.44862
4596,0.27446,0.344358,0.797019,0.27352,0.2754,0,0.45108
4597,0.27235,0.344354,0.790902,0.27452,0.27018,0,0.4553
4598,0.27536,0.344349,0.799653,0.27628,0.27444,0,0.44928
4599,0.27573,0.344345,0.800738,0.27792,0.27354,0,0.44854
4600,0.27452,0.34434,0.797234,0.2749,0.27414,0,0.45096
4601,0.27528,0.344336,0.799452,0.2753,0.27526,0,0.44944
4602,0.27506,0.344332,0.798823,0.27274,0.27738,0,0.44988
4603,0.27473,0.344327,0.797875,0.27702,0.27244,0,0.45054
4604,0.27565,0.344323,0.800557,0.2759,0.2754,0,0.4487
4605,0.27475,0.344318,0.797954,0.27574,0.27376,0,0.4505
4606,0.27424,0.344314,0.796483,0.27316,0.27532,0,0.45152
4607,0.27596,0.344309,0.801488,0.2788,0.27312,0,0.44808
4608,0.27432,0.344305,0.796735,0.27502,0.27362,0,0.45136
4609,0.27617,0.344301,0.802119,0.27792,0.27442,0,0.44766
4610,0.27604,0.344296,0.801752,0.27438,0.2777,0,0.44792
4611,0.27349,0.344292,0.794355,0.27492,0.27206,0,0.45302
4612,0.27507,0.344287,0.798955,0.27214,0.278,0,0.44986
4613,0.27637,0.344283,0.802741,0.28074,0.272,0,0.44726
4614,0.27582,0.344278,0.801154,0.27624,0.2754,0,0.44836
4615,0.27581,0.344274,0.801135,0.2755,0.27612,0,0.44838
4616,0.27455,0.34427,0.797485,0.27424,0.27486,0,0.4509
4617,0.27561,0.344265,0.800575,0.27374,0.27748,0,0.44878
4618,0.27547,0.344261,0.800178,0.27656,0.27438,0,0.44906
4619,0.27412,0.344256,0.796267,0.27662,0.27162,0,0.45176
4620,0.27713,0.344252,0.805021,0.27712,0.27714,0,0.44574
4621,0.27548,0.344248,0.800238,0.27398,0.27698,0,0.44904
4622,0.27479,0.344243,0.798244,0.27374,0.27584,0,0.45042
4623,0.27436,0.344239,0.797005,0.27806,0.27066,0,0.45128
4624,0.27527,0.344234,0.799659,0.27574,0.2748,0,0.44946
4625,0.27438,0.34423,0.797084,0.27296,0.2758,0,0.45124
4626,0.27507,0.344225,0.799098,0.27484,0.2753,0,0.44986
4627,0.27453,0.344221,0.79754,0.2745,0.27456,0,0.45094
4628,0.27669,0.344217,0.803825,0.2763,0.27708,0,0.44662
4629,0.2763,0.344212,0.802702,0.2775,0.2751,0,0.4474
4630,0.27377,0.344208,0.795362,0.27468,0.27286,0,0.45246
4631,0.27652,0.344203,0.803362,0.27658,0.27646,0,0.44696
4632,0.27433,0.344199,0.79701,0.27358,0.27508,0,0.45134
4633,0.27541,0.344195,0.800158,0.27184,0.27898,0,0.44918
4634,0.27448,0.34419,0.797466,0.27554,0.27342,0,0.45104
4635,0.2725,0.344186,0.791723,0.272,0.273,0,0.455
4636,0.27651,0.344181,0.803384,0.27596,0.27706,0,0.44698
4637,0.27635,0.344177,0.80293,0.2743,0.2784,0,0.4473
4638,0.27446,0.344173,0.797449,0.27242,0.2765,0,0.45108
4639,0.27467,0.344168,0.798069,0.27406,0.27528,0,0.45066
4640,0.27552,0.344164,0.800549,0.27634,0.2747,0,0.44896
4641,0.27317,0.344159,0.793731,0.27412,0.27222,0,0.45366
4642,0.27661,0.344155,0.803737,0.27908,0.27414,0,0.44678
4643,0.27483,0.344151,0.798575,0.27314,0.27652,0,0.45034
4644,0.27416,0.344146,0.796638,0.27578,0.27254,0,0.45168
4645,0.27543,0.344142,0.800338,0.27698,0.27388,0,0.44914
4646,0.27463,0.344138,0.798024,0.27608,0.27318,0,0.45074
4647,0.27481,0.344133,0.798557,0.27344,0.27618,0,0.45038
4648,0.27286,0.344129,0.792901,0.27296,0.27276,0,0.45428
4649,0.27427,0.344124,0.797008,0.2733,0.27524,0,0.45146
4650,0.27445,0.34412,0.797542,0.27626,0.27264,0,0.4511
4651,0.27476,0.344116,0.798453,0.27378,0.27574,0,0.45048
4652,0.27399,0.344111,0.796225,0.27696,0.27102,0,0.45202
4653,0.2743,0.344107,0.797136,0.27498,0.27362,0,0.4514
4654,0.27347,0.344102,0.794734,0.27712,0.26982,0,0.45306
4655,0.27437,0.344098,0.79736,0.27464,0.2741,0,0.45126
4656,0.27419,0.344094,0.796847,0.27318,0.2752,0,0.45162
4657,0.27553,0.344089,0.800751,0.27648,0.27458,0,0.44894
4658,0.27523,0.344085,0.79989,0.27344,0.27702,0,0.44954
4659,0.27468,0.344081,0.798301,0.2731,0.27626,0,0.45064
4660,0.27424,0.344076,0.797033,0.2734,0.27508,0,0.45152
4661,0.27462,0.344072,0.798147,0.28054,0.2687,0,0.45076
4662,0.27219,0.344067,0.791095,0.27246,0.27192,0,0.45562
4663,0.27531,0.344063,0.800173,0.27394,0.27668,0,0.44938
4664,0.27347,0.344059,0.794835,0.27438,0.27256,0,0.45306
4665,0.27421,0.344054,0.796996,0.27378,0.27464,0,0.45158
4666,0.27521,0.34405,0.799913,0.274,0.27642,0,0.44958
4667,0.27348,0.344046,0.794895,0.27566,0.2713,0,0.45304
4668,0.27709,0.344041,0.805398,0.2759,0.27828,0,0.44582
4669,0.2749,0.344037,0.799042,0.27492,0.27488,0,0.4502
4670,0.2758,0.344033,0.801668,0.27512,0.27648,0,0.4484
4671,0.27533,0.344028,0.800312,0.27604,0.27462,0,0.44934
4672,0.27365,0.344024,0.795439,0.27668,0.27062,0,0.4527
4673,0.27444,0.344019,0.797746,0.27636,0.27252,0,0.45112
4674,0.2758,0.344015,0.801709,0.27674,0.27486,0,0.4484
4675,0.27283,0.344011,0.793086,0.27084,0.27482,0,0.45434
4676,0.27459,0.344006,0.798212,0.27516,0.27402,0,0.45082
4677,0.27625,0.344002,0.803047,0.2755,0.277,0,0.4475
4678,0.2742,0.343998,0.797098,0.27468,0.27372,0,0.4516
4679,0.27409,0.343993,0.796789,0.27452,0.27366,0,0.45182
4680,0.27619,0.343989,0.802904,0.27514,0.27724,0,0.44762
4681,0.27335,0.343985,0.794658,0.27228,0.27442,0,0.4533
4682,0.27533,0.34398,0.800424,0.27302,0.27764,0,0.44934
4683,0.27436,0.343976,0.797614,0.27332,0.2754,0,0.45128
4684,0.27465,0.343972,0.798467,0.27612,0.27318,0,0.4507
4685,0.27333,0.343967,0.79464,0.27334,0.27332,0,0.45334
4686,0.27387,0.343963,0.796219,0.27526,0.27248,0,0.45226
4687,0.27473,0.343959,0.79873,0.27532,0.27414,0,0.45054
4688,0.27531,0.343954,0.800426,0.2716,0.27902,0,0.44938
4689,0.27425,0.34395,0.797354,0.27586,0.27264,0,0.4515
4690,0.2756,0.343946,0.80129,0.27766,0.27354,0,0.4488
4691,0.27495,0.343941,0.79941,0.27572,0.27418,0,0.4501
4692,0.27596,0.343937,0.802356,0.2764,0.27552,0,0.44808
4693,0.27454,0.343933,0.798238,0.27602,0.27306,0,0.45092
4694,0.27593,0.343928,0.802289,0.27796,0.2739,0,0.44814
4695,0.27501,0.343924,0.799625,0.2755,0.27452,0,0.44998
4696,0.27605,0.34392,0.802659,0.27736,0.27474,0,0.4479
4697,0.27309,0.343915,0.794062,0.27282,0.27336,0,0.45382
4698,0.27573,0.343911,0.801748,0.27864,0.27282,0,0.44854
4699,0.27546,0.343907,0.800973,0.27676,0.27416,0,0.44908
4700,0.2736,0.343902,0.795575,0.27154,0.27566,0,0.4528
4701,0.27343,0.343898,0.795091,0.27188,0.27498,0,0.45314
4702,0.27443,0.343894,0.798008,0.2733,0.27556,0,0.45114
4703,0.27508,0.343889,0.799909,0.27436,0.2758,0,0.44984
4704,0.2757,0.343885,0.801722,0.27706,0.27434,0,0.4486
4705,0.27567,0.343881,0.801644,0.27792,0.27342,0,0.44866
4706,0.27553,0.343876,0.801247,0.27508,0.27598,0,0.44894
4707,0.27417,0.343872,0.797302,0.27512,0.27322,0,0.45166
4708,0.27449,0.343868,0.798243,0.27758,0.2714,0,0.45102
4709,0.27486,0.343863,0.799329,0.27254,0.27718,0,0.45028
4710,0.27385,0.343859,0.796402,0.27336,0.27434,0,0.4523
4711,0.27379,0.343855,0.796237,0.2733,0.27428,0,0.45242
4712,0.27676,0.34385,0.804885,0.2765,0.27702,0,0.44648
4713,0.27562,0.343846,0.80158,0.27716,0.27408,0,0.44876
4714,0.27425,0.343842,0.797605,0.27578,0.27272,0,0.4515
4715,0.27542,0.343837,0.801018,0.27586,0.27498,0,0.44916
4716,0.2749,0.343833,0.799516,0.27308,0.27672,0,0.4502
4717,0.27363,0.343829,0.795832,0.27346,0.2738,0,0.45274
4718,0.27495,0.343825,0.799681,0.27426,0.27564,0,0.4501
4719,0.27372,0.34382,0.796114,0.2746,0.27284,0,0.45256
4720,0.2751,0.343816,0.800137,0.27372,0.27648,0,0.4498
4721,0.27369,0.343812,0.796046,0.2731,0.27428,0,0.45262
4722,0.27397,0.343807,0.796871,0.27414,0.2738,0,0.45206
4723,0.27319,0.343803,0.794612,0.27106,0.27532,0,0.45362
4724,0.27243,0.343799,0.792411,0.27444,0.27042,0,0.45514
4725,0.27389,0.343794,0.796668,0.2726,0.27518,0,0.45222
4726,0.27335,0.34379,0.795107,0.27566,0.27104,0,0.4533
4727,0.27501,0.343786,0.799946,0.2768,0.27322,0,0.44998
4728,0.27515,0.343782,0.800363,0.27982,0.27048,0,0.4497
4729,0.27231,0.343777,0.792112,0.27176,0.27286,0,0.45538
4730,0.27547,0.343773,0.801314,0.2755,0.27544,0,0.44906
4731,0.2737,0.343769,0.796175,0.2703,0.2771,0,0.4526
4732,0.27493,0.343764,0.799763,0.2769,0.27296,0,0.45014
4733,0.27363,0.34376,0.795991,0.27114,0.27612,0,0.45274
4734,0.27529,0.343756,0.80083,0.2747,0.27588,0,0.44942
4735,0.27445,0.343751,0.798397,0.27556,0.27334,0,0.4511
4736,0.27645,0.343747,0.804225,0.2745,0.2784,0,0.4471
4737,0.27606,0.343743,0.8031,0.27396,0.27816,0,0.44788
4738,0.27279,0.343739,0.793597,0.27434,0.27124,0,0.45442
4739,0.27459,0.343734,0.798844,0.27148,0.2777,0,0.45082
4740,0.27417,0.34373,0.797632,0.27442,0.27392,0,0.45166
4741,0.27431,0.343726,0.798049,0.27312,0.2755,0,0.45138
4742,0.27477,0.343721,0.799397,0.27398,0.27556,0,0.45046
4743,0.27436,0.343717,0.798214,0.27566,0.27306,0,0.45128
4744,0.27326,0.343713,0.795024,0.27196,0.27456,0,0.45348
4745,0.27342,0.343709,0.795499,0.27584,0.271,0,0.45316
4746,0.27626,0.343704,0.803772,0.2801,0.27242,0,0.44748
4747,0.276,0.3437,0.803026,0.27702,0.27498,0,0.448
4748,0.27165,0.343696,0.790379,0.27366,0.26964,0,0.4567
4749,0.27314,0.343692,0.794724,0.2762,0.27008,0,0.45372
4750,0.27723,0.343687,0.806634,0.27562,0.27884,0,0.44554
4751,0.27491,0.343683,0.799894,0.27406,0.27576,0,0.45018
4752,0.27592,0.343679,0.802843,0.27446,0.27738,0,0.44816
4753,0.27348,0.343674,0.795753,0.27612,0.27084,0,0.45304
4754,0.27634,0.34367,0.804085,0.27584,0.27684,0,0.44732
4755,0.27375,0.343666,0.796558,0.27278,0.27472,0,0.4525
4756,0.27426,0.343662,0.798052,0.27132,0.2772,0,0.45148
4757,0.27499,0.343657,0.800187,0.27414,0.27584,0,0.45002
4758,0.27378,0.343653,0.796675,0.27462,0.27294,0,0.45244
4759,0.27452,0.343649,0.798839,0.27504,0.274,0,0.45096
4760,0.27344,0.343645,0.795706,0.27542,0.27146,0,0.45312
4761,0.27238,0.34364,0.792631,0.26936,0.2754,0,0.45524
4762,0.2735,0.343636,0.7959,0.27218,0.27482,0,0.453
4763,0.27693,0.343632,0.805892,0.27426,0.2796,0,0.44614
4764,0.27628,0.343628,0.80401,0.27664,0.27592,0,0.44744
4765,0.27514,0.343623,0.800702,0.27414,0.27614,0,0.44972
4766,0.27279,0.343619,0.793873,0.27504,0.27054,0,0.45442
4767,0.27348,0.343615,0.795891,0.27142,0.27554,0,0.45304
4768,0.27423,0.343611,0.798084,0.27552,0.27294,0,0.45154
4769,0.27256,0.343606,0.793234,0.27302,0.2721,0,0.45488
4770,0.27672,0.343602,0.80535,0.27514,0.2783,0,0.44656
4771,0.27487,0.343598,0.799976,0.27666,0.27308,0,0.45026
4772,0.27322,0.343594,0.795184,0.2743,0.27214,0,0.45356
4773,0.2749,0.343589,0.800083,0.2761,0.2737,0,0.4502
4774,0.27448,0.343585,0.798871,0.27414,0.27482,0,0.45104
4775,0.27522,0.343581,0.801034,0.27612,0.27432,0,0.44956
4776,0.27246,0.343577,0.793011,0.27532,0.2696,0,0.45508
4777,0.27376,0.343572,0.796805,0.27068,0.27684,0,0.45248
4778,0.27467,0.343568,0.799463,0.27448,0.27486,0,0.45066
4779,0.27222,0.343564,0.792342,0.27344,0.271,0,0.45556
4780,0.2733,0.34356,0.795495,0.2735,0.2731,0,0.4534
4781,0.27421,0.343555,0.798154,0.2755,0.27292,0,0.45158
4782,0.27339,0.343551,0.795777,0.2717,0.27508,0,0.45322
4783,0.2738,0.343547,0.79698,0.27316,0.27444,0,0.4524
4784,0.27199,0.343543,0.791721,0.27216,0.27182,0,0.45602
4785,0.27407,0.343538,0.797786,0.276,0.27214,0,0.45186
4786,0.27434,0.343534,0.798582,0.2749,0.27378,0,0.45132
4787,0.27401,0.34353,0.797631,0.27606,0.27196,0,0.45198
4788,0.27422,0.343526,0.798252,0.27556,0.27288,0,0.45156
4789,0.27592,0.343521,0.803211,0.27522,0.27662,0,0.44816
4790,0.27463,0.343517,0.799465,0.27456,0.2747,0,0.45074
4791,0.27326,0.343513,0.795487,0.27164,0.27488,0,0.45348
4792,0.27363,0.343509,0.796574,0.27404,0.27322,0,0.45274
4793,0.27371,0.343504,0.796816,0.27262,0.2748,0,0.45258
4794,0.27424,0.3435,0.798369,0.2741,0.27438,0,0.45152
4795,0.27422,0.343496,0.798321,0.27324,0.2752,0,0.45156
4796,0.27423,0.343492,0.79836,0.2732,0.27526,0,0.45154
4797,0.27358,0.343488,0.796477,0.2734,0.27376,0,0.45284
4798,0.27452,0.343483,0.799224,0.27396,0.27508,0,0.45096
4799,0.27295,0.343479,0.794663,0.2703,0.2756,0,0.4541
4800,0.27457,0.343475,0.799389,0.27448,0.27466,0,0.45086
4801,0.27501,0.343471,0.80068,0.27426,0.27576,0,0.44998
4802,0.27532,0.343466,0.801592,0.27786,0.27278,0,0.44936
4803,0.27328,0.343462,0.795662,0.27496,0.2716,0,0.45344
4804,0.27653,0.343458,0.805135,0.27504,0.27802,0,0.44694
4805,0.27438,0.343454,0.798885,0.27276,0.276,0,0.45124
4806,0.27291,0.34345,0.794614,0.27372,0.2721,0,0.45418
4807,0.27645,0.343445,0.804931,0.28108,0.27182,0,0.4471
4808,0.27411,0.343441,0.798128,0.26996,0.27826,0,0.45178
4809,0.27386,0.343437,0.79741,0.274,0.27372,0,0.45228
4810,0.27371,0.343433,0.796983,0.2756,0.27182,0,0.45258
4811,0.27344,0.343429,0.796206,0.2748,0.27208,0,0.45312
4812,0.27355,0.343424,0.796536,0.2738,0.2733,0,0.4529
4813,0.2751,0.34342,0.80106,0.2753,0.2749,0,0.4498
4814,0.27433,0.343416,0.798827,0.2753,0.27336,0,0.45134
4815,0.27595,0.343412,0.803554,0.27598,0.27592,0,0.4481
4816,0.27363,0.343408,0.796808,0.2734,0.27386,0,0.45274
4817,0.27409,0.343403,0.798158,0.27572,0.27246,0,0.45182
4818,0.27466,0.343399,0.799827,0.27462,0.2747,0,0.45068
4819,0.27279,0.343395,0.794392,0.2716,0.27398,0,0.45442
4820,0.2731,0.343391,0.795304,0.27196,0.27424,0,0.4538
4821,0.27365,0.343386,0.796915,0.27114,0.27616,0,0.4527
4822,0.2727,0.343382,0.794159,0.2703,0.2751,0,0.4546
4823,0.27507,0.343378,0.80107,0.2731,0.27704,0,0.44986
4824,0.27517,0.343374,0.801371,0.27544,0.2749,0,0.44966
4825,0.27333,0.34337,0.796022,0.2758,0.27086,0,0.45334
4826,0.2749,0.343366,0.800605,0.27506,0.27474,0,0.4502
4827,0.27568,0.343361,0.802886,0.27636,0.275,0,0.44864
4828,0.27543,0.343357,0.802168,0.2745,0.27636,0,0.44914
4829,0.27431,0.343353,0.798916,0.2714,0.27722,0,0.45138
4830,0.2742,0.343349,0.798605,0.27274,0.27566,0,0.4516
4831,0.27226,0.343345,0.792964,0.27222,0.2723,0,0.45548
4832,0.27522,0.34334,0.801595,0.2752,0.27524,0,0.44956
4833,0.27359,0.343336,0.796857,0.27246,0.27472,0,0.45282
4834,0.27241,0.343332,0.79343,0.27212,0.2727,0,0.45518
4835,0.27309,0.343328,0.795421,0.27512,0.27106,0,0.45382
4836,0.27448,0.343324,0.799479,0.27276,0.2762,0,0.45104
4837,0.27264,0.343319,0.794129,0.27196,0.27332,0,0.45472
4838,0.27334,0.343315,0.796178,0.2753,0.27138,0,0.45332
4839,0.27541,0.343311,0.802217,0.27486,0.27596,0,0.44918
4840,0.27492,0.343307,0.8008,0.2723,0.27754,0,0.45016
4841,0.27301,0.343303,0.795246,0.27298,0.27304,0,0.45398
4842,0.27355,0.343299,0.796828,0.27412,0.27298,0,0.4529
4843,0.27243,0.343294,0.793576,0.27464,0.27022,0,0.45514
4844,0.27383,0.34329,0.797663,0.27194,0.27572,0,0.45234
4845,0.27488,0.343286,0.800732,0.27564,0.27412,0,0.45024
4846,0.2724,0.343282,0.793517,0.27166,0.27314,0,0.4552
4847,0.27417,0.343278,0.798683,0.27404,0.2743,0,0.45166
4848,0.27421,0.343273,0.798809,0.275,0.27342,0,0.45158
4849,0.27339,0.343269,0.79643,0.27302,0.27376,0,0.45322
4850,0.27477,0.343265,0.80046,0.27512,0.27442,0,0.45046
4851,0.27402,0.343261,0.798285,0.27198,0.27606,0,0.45196
4852,0.2743,0.343257,0.79911,0.27606,0.27254,0,0.4514
4853,0.27302,0.343253,0.795391,0.27456,0.27148,0,0.45396
4854,0.27354,0.343248,0.796915,0.2724,0.27468,0,0.45292
4855,0.27406,0.343244,0.79844,0.27598,0.27214,0,0.45188
4856,0.27478,0.34324,0.800547,0.27782,0.27174,0,0.45044
4857,0.27339,0.343236,0.796507,0.27344,0.27334,0,0.45322
4858,0.27368,0.343232,0.797362,0.27112,0.27624,0,0.45264
4859,0.2734,0.343228,0.796556,0.27244,0.27436,0,0.4532
4860,0.27366,0.343223,0.797323,0.27666,0.27066,0,0.45268
4861,0.27625,0.343219,0.804879,0.27506,0.27744,0,0.4475
4862,0.27328,0.343215,0.796235,0.27392,0.27264,0,0.45344
4863,0.27223,0.343211,0.793185,0.27122,0.27324,0,0.45554
4864,0.27509,0.343207,0.801528,0.27526,0.27492,0,0.44982
4865,0.27601,0.343203,0.804219,0.2732,0.27882,0,0.44798
4866,0.27345,0.343199,0.796769,0.2711,0.2758,0,0.4531
4867,0.27437,0.343194,0.799459,0.27586,0.27288,0,0.45126
4868,0.27576,0.34319,0.803519,0.27796,0.27356,0,0.44848
4869,0.27375,0.343186,0.797672,0.27258,0.27492,0,0.4525
4870,0.27398,0.343182,0.798352,0.27482,0.27314,0,0.45204
4871,0.27336,0.343178,0.796555,0.27336,0.27336,0,0.45328
4872,0.27458,0.343174,0.80012,0.27362,0.27554,0,0.45084
4873,0.27337,0.34317,0.796603,0.27108,0.27566,0,0.45326
4874,0.27189,0.343165,0.7923,0.27388,0.2699,0,0.45622
4875,0.27275,0.343161,0.794816,0.27152,0.27398,0,0.4545
4876,0.27346,0.343157,0.796895,0.27486,0.27206,0,0.45308
4877,0.27386,0.343153,0.79807,0.27714,0.27058,0,0.45228
4878,0.27316,0.343149,0.79604,0.2745,0.27182,0,0.45368
4879,0.27458,0.343145,0.800187,0.27462,0.27454,0,0.45084
4880,0.27269,0.343141,0.794689,0.27634,0.26904,0,0.45462
4881,0.27384,0.343136,0.79805,0.27042,0.27726,0,0.45232
4882,0.27317,0.343132,0.796107,0.275,0.27134,0,0.45366
4883,0.27534,0.343128,0.802441,0.27568,0.275,0,0.44932
4884,0.27506,0.343124,0.801635,0.27552,0.2746,0,0.44988
4885,0.27396,0.34312,0.798438,0.27244,0.27548,0,0.45208
4886,0.27263,0.343116,0.794572,0.2722,0.27306,0,0.45474
4887,0.27419,0.343112,0.799128,0.27604,0.27234,0,0.45162
4888,0.27525,0.343107,0.802227,0.27624,0.27426,0,0.4495
4889,0.27441,0.343103,0.799788,0.27218,0.27664,0,0.45118
4890,0.2712,0.343099,0.790442,0.26832,0.27408,0,0.4576
4891,0.27451,0.343095,0.800099,0.27566,0.27336,0,0.45098
4892,0.27183,0.343091,0.792297,0.2722,0.27146,0,0.45634
4893,0.27527,0.343087,0.802333,0.27596,0.27458,0,0.44946
4894,0.27329,0.343083,0.796572,0.27596,0.27062,0,0.45342
4895,0.27276,0.343079,0.795037,0.27534,0.27018,0,0.45448
4896,0.27271,0.343074,0.7949,0.2738,0.27162,0,0.45458
4897,0.27526,0.34307,0.802343,0.2738,0.27672,0,0.44948
4898,0.27217,0.343066,0.793346,0.27218,0.27216,0,0.45566
4899,0.27445,0.343062,0.800001,0.27408,0.27482,0,0.4511
4900,0.27431,0.343058,0.799603,0.27498,0.27364,0,0.45138
4901,0.27578,0.343054,0.803897,0.27598,0.27558,0,0.44844
4902,0.27561,0.34305,0.803411,0.27452,0.2767,0,0.44878
4903,0.27433,0.343046,0.79969,0.2724,0.27626,0,0.45134
4904,0.27504,0.343041,0.801769,0.27466,0.27542,0,0.44992
4905,0.27482,0.343037,0.801137,0.27038,0.27926,0,0.45036
4906,0.27397,0.343033,0.798669,0.2744,0.27354,0,0.45206
4907,0.27429,0.343029,0.799611,0.27342,0.27516,0,0.45142
4908,0.27327,0.343025,0.796648,0.27334,0.2732,0,0.45346
4909,0.27436,0.343021,0.799835,0.27534,0.27338,0,0.45128
4910,0.27168,0.343017,0.792031,0.2726,0.27076,0,0.45664
4911,0.2736,0.343013,0.797638,0.27222,0.27498,0,0.4528
4912,0.27221,0.343009,0.793595,0.27338,0.27104,0,0.45558
4913,0.27409,0.343004,0.799086,0.27466,0.27352,0,0.45182
4914,0.27524,0.343,0.802448,0.27362,0.27686,0,0.44952
4915,0.27339,0.342996,0.797064,0.27046,0.27632,0,0.45322
4916,0.2759,0.342992,0.804392,0.2742,0.2776,0,0.4482
4917,0.27454,0.342988,0.800436,0.27376,0.27532,0,0.45092
4918,0.27584,0.342984,0.804236,0.27958,0.2721,0,0.44832
4919,0.27299,0.34298,0.795936,0.27446,0.27152,0,0.45402
4920,0.27345,0.342976,0.797287,0.27346,0.27344,0,0.4531
4921,0.27455,0.342972,0.800504,0.27346,0.27564,0,0.4509
4922,0.27396,0.342968,0.798793,0.27254,0.27538,0,0.45208
4923,0.27471,0.342963,0.800989,0.27684,0.27258,0,0.45058
4924,0.27534,0.342959,0.802836,0.27346,0.27722,0,0.44932
4925,0.27504,0.342955,0.801971,0.2772,0.27288,0,0.44992
4926,0.27273,0.342951,0.795245,0.27376,0.2717,0,0.45454
4927,0.27364,0.342947,0.797907,0.27232,0.27496,0,0.45272
4928,0.27377,0.342943,0.798296,0.27402,0.27352,0,0.45246
4929,0.27416,0.342939,0.799443,0.27562,0.2727,0,0.45168
4930,0.27273,0.342935,0.795282,0.2707,0.27476,0,0.45454
4931,0.27356,0.342931,0.797712,0.27306,0.27406,0,0.45288
4932,0.27323,0.342927,0.796759,0.2732,0.27326,0,0.45354
4933,0.27223,0.342922,0.793853,0.27218,0.27228,0,0.45554
4934,0.27324,0.342918,0.796808,0.27196,0.27452,0,0.45352
4935,0.2739,0.342914,0.798742,0.27316,0.27464,0,0.4522
4936,0.2719,0.34291,0.792919,0.27048,0.27332,0,0.4562
4937,0.27348,0.342906,0.797536,0.27266,0.2743,0,0.45304
4938,0.27362,0.342902,0.797954,0.27314,0.2741,0,0.45276
4939,0.2743,0.342898,0.799946,0.27594,0.27266,0,0.4514
4940,0.27269,0.342894,0.795261,0.27204,0.27334,0,0.45462
4941,0.2739,0.34289,0.798799,0.27526,0.27254,0,0.4522
4942,0.27514,0.342886,0.802425,0.27466,0.27562,0,0.44972
4943,0.27521,0.342882,0.802638,0.27232,0.2781,0,0.44958
4944,0.27406,0.342878,0.799294,0.2724,0.27572,0,0.45188
4945,0.27367,0.342874,0.798166,0.27156,0.27578,0,0.45266
4946,0.274,0.342869,0.799138,0.2751,0.2729,0,0.452
4947,0.27169,0.342865,0.79241,0.26956,0.27382,0,0.45662
4948,0.2771,0.342861,0.808199,0.27728,0.27692,0,0.4458
4949,0.27277,0.342857,0.795579,0.2768,0.26874,0,0.45446
4950,0.27655,0.342853,0.806614,0.27566,0.27744,0,0.4469
4951,0.27326,0.342849,0.797027,0.27292,0.2736,0,0.45348
4952,0.2745,0.342845,0.800653,0.275,0.274,0,0.451
4953,0.27339,0.342841,0.797425,0.2714,0.27538,0,0.45322
4954,0.27444,0.342837,0.800497,0.27482,0.27406,0,0.45112
4955,0.27342,0.342833,0.797532,0.27858,0.26826,0,0.45316
4956,0.27464,0.342829,0.8011,0.2736,0.27568,0,0.45072
4957,0.27435,0.342825,0.800263,0.27418,0.27452,0,0.4513
4958,0.27553,0.342821,0.803715,0.2748,0.27626,0,0.44894
4959,0.27396,0.342817,0.799145,0.27416,0.27376,0,0.45208
4960,0.27355,0.342812,0.797958,0.27292,0.27418,0,0.4529
4961,0.2722,0.342808,0.794029,0.27216,0.27224,0,0.4556
4962,0.27258,0.342804,0.795147,0.27302,0.27214,0,0.45484
4963,0.27411,0.3428,0.79962,0.2727,0.27552,0,0.45178
4964,0.27496,0.342796,0.802109,0.27494,0.27498,0,0.45008
4965,0.27307,0.342792,0.796605,0.27446,0.27168,0,0.45386
4966,0.27126,0.342788,0.791334,0.26808,0.27444,0,0.45748
4967,0.27083,0.342784,0.790089,0.26782,0.27384,0,0.45834
4968,0.27419,0.34278,0.799901,0.27394,0.27444,0,0.45162
4969,0.27363,0.342776,0.798276,0.27274,0.27452,0,0.45274
4970,0.27385,0.342772,0.798928,0.27138,0.27632,0,0.4523
4971,0.27338,0.342768,0.797566,0.27144,0.27532,0,0.45324
4972,0.27269,0.342764,0.795562,0.2726,0.27278,0,0.45462
4973,0.27369,0.34276,0.798489,0.27436,0.27302,0,0.45262
4974,0.27402,0.342756,0.799461,0.27362,0.27442,0,0.45196
4975,0.27324,0.342752,0.797195,0.27232,0.27416,0,0.45352
4976,0.2737,0.342748,0.798547,0.27346,0.27394,0,0.4526
4977,0.27226,0.342744,0.794355,0.27294,0.27158,0,0.45548
4978,0.27421,0.34274,0.800054,0.27436,0.27406,0,0.45158
4979,0.27242,0.342735,0.79484,0.27504,0.2698,0,0.45516
4980,0.27183,0.342731,0.793128,0.27484,0.26882,0,0.45634
