n,probability,1/sqrt(ln(n)),ratio
9354,0.04148,0.330706,0.125429
9355,0.03995,0.330704,0.120803
9356,0.04036,0.330702,0.122043
9357,0.03998,0.3307,0.120895
9358,0.04092,0.330698,0.123738
9359,0.04098,0.330697,0.12392
9360,0.04051,0.330695,0.1225
9361,0.04175,0.330693,0.12625
9362,0.04089,0.330691,0.12365
9363,0.04015,0.330689,0.121413
9364,0.04094,0.330687,0.123803
9365,0.04042,0.330685,0.122231
9366,0.04002,0.330683,0.121022
9367,0.0399,0.330681,0.12066
9368,0.04148,0.330679,0.125439
9369,0.04095,0.330677,0.123837
9370,0.0405,0.330675,0.122477
9371,0.0403,0.330673,0.121873
9372,0.04009,0.330671,0.121238
9373,0.04033,0.33067,0.121965
9374,0.03991,0.330668,0.120695
9375,0.04141,0.330666,0.125232
9376,0.04093,0.330664,0.123781
9377,0.04039,0.330662,0.122149
9378,0.04187,0.33066,0.126626
9379,0.04026,0.330658,0.121757
9380,0.03965,0.330656,0.119913
9381,0.0402,0.330654,0.121577
9382,0.041,0.330652,0.123997
9383,0.04002,0.33065,0.121034
9384,0.04121,0.330648,0.124634
9385,0.03942,0.330646,0.119221
9386,0.04103,0.330644,0.124091
9387,0.03955,0.330643,0.119616
9388,0.04042,0.330641,0.122248
9389,0.04052,0.330639,0.122551
9390,0.03975,0.330637,0.120223
9391,0.03982,0.330635,0.120435
9392,0.04117,0.330633,0.124519
9393,0.04097,0.330631,0.123915
9394,0.04024,0.330629,0.121707
9395,0.04102,0.330627,0.124067
9396,0.03988,0.330625,0.12062
9397,0.04081,0.330623,0.123434
9398,0.04087,0.330621,0.123616
9399,0.03967,0.330619,0.119987
9400,0.04101,0.330618,0.124041
9401,0.04126,0.330616,0.124797
9402,0.04129,0.330614,0.124889
9403,0.03927,0.330612,0.11878
9404,0.04034,0.33061,0.122017
9405,0.04006,0.330608,0.121171
9406,0.04044,0.330606,0.122321
9407,0.04169,0.330604,0.126102
9408,0.04072,0.330602,0.123169
9409,0.03885,0.3306,0.117514
9410,0.04036,0.330598,0.122082
9411,0.04083,0.330596,0.123504
9412,0.04089,0.330594,0.123686
9413,0.04051,0.330593,0.122538
9414,0.04012,0.330591,0.121359
9415,0.0402,0.330589,0.121601
9416,0.03962,0.330587,0.119847
9417,0.04011,0.330585,0.12133
9418,0.04037,0.330583,0.122118
9419,0.03986,0.330581,0.120576
9420,0.04078,0.330579,0.123359
9421,0.04066,0.330577,0.122997
9422,0.04046,0.330575,0.122393
9423,0.04046,0.330573,0.122393
9424,0.04098,0.330571,0.123967
9425,0.04086,0.33057,0.123605
9426,0.04075,0.330568,0.123273
9427,0.0398,0.330566,0.1204
9428,0.04062,0.330564,0.122881
9429,0.04001,0.330562,0.121036
9430,0.0409,0.33056,0.123729
9431,0.04025,0.330558,0.121764
9432,0.04009,0.330556,0.12128
9433,0.04093,0.330554,0.123822
9434,0.04073,0.330552,0.123218
9435,0.03996,0.33055,0.120889
9436,0.03989,0.330548,0.120678
9437,0.0402,0.330547,0.121617
9438,0.03957,0.330545,0.119712
9439,0.03999,0.330543,0.120983
9440,0.04039,0.330541,0.122194
9441,0.0415,0.330539,0.125553
9442,0.04008,0.330537,0.121257
9443,0.03986,0.330535,0.120592
9444,0.04018,0.330533,0.121561
9445,0.04126,0.330531,0.124829
9446,0.04077,0.330529,0.123348
9447,0.04058,0.330527,0.122773
9448,0.04114,0.330526,0.124468
9449,0.04062,0.330524,0.122896
9450,0.03929,0.330522,0.118873
9451,0.04081,0.33052,0.123472
9452,0.04037,0.330518,0.122142
9453,0.04003,0.330516,0.121114
9454,0.03967,0.330514,0.120025
9455,0.04049,0.330512,0.122507
9456,0.04206,0.33051,0.127258
9457,0.04045,0.330508,0.122387
9458,0.04066,0.330506,0.123023
9459,0.04173,0.330505,0.126262
9460,0.04105,0.330503,0.124205
9461,0.04073,0.330501,0.123237
9462,0.04033,0.330499,0.122028
9463,0.04107,0.330497,0.124267
9464,0.0404,0.330495,0.122241
9465,0.04041,0.330493,0.122272
9466,0.04057,0.330491,0.122757
9467,0.04226,0.330489,0.127871
9468,0.03977,0.330487,0.120337
9469,0.0389,0.330485,0.117706
9470,0.03998,0.330484,0.120974
9471,0.04116,0.330482,0.124545
9472,0.03923,0.33048,0.118706
9473,0.04088,0.330478,0.1237
9474,0.04031,0.330476,0.121976
9475,0.03902,0.330474,0.118073
9476,0.04173,0.330472,0.126274
9477,0.04011,0.33047,0.121373
9478,0.04076,0.330468,0.12334
9479,0.03985,0.330466,0.120587
9480,0.03996,0.330465,0.120921
9481,0.039,0.330463,0.118016
9482,0.03963,0.330461,0.119923
9483,0.03924,0.330459,0.118744
9484,0.04049,0.330457,0.122527
9485,0.04034,0.330455,0.122074
9486,0.03987,0.330453,0.120653
9487,0.04015,0.330451,0.121501
9488,0.04009,0.330449,0.12132
9489,0.04063,0.330447,0.122955
9490,0.04018,0.330445,0.121593
9491,0.04056,0.330444,0.122744
9492,0.04078,0.330442,0.123411
9493,0.0402,0.33044,0.121656
9494,0.04049,0.330438,0.122534
9495,0.04034,0.330436,0.122081
9496,0.04103,0.330434,0.12417
9497,0.03935,0.330432,0.119086
9498,0.04089,0.33043,0.123748
9499,0.04025,0.330428,0.121812
9500,0.04017,0.330426,0.12157
9501,0.04116,0.330425,0.124567
9502,0.04,0.330423,0.121057
9503,0.0397,0.330421,0.12015
9504,0.03989,0.330419,0.120726
9505,0.04094,0.330417,0.123904
9506,0.0405,0.330415,0.122573
9507,0.03992,0.330413,0.120818
9508,0.0398,0.330411,0.120456
9509,0.03983,0.330409,0.120547
9510,0.04162,0.330408,0.125966
9511,0.03915,0.330406,0.118491
9512,0.03943,0.330404,0.119339
9513,0.0402,0.330402,0.12167
9514,0.04058,0.3304,0.122821
9515,0.04085,0.330398,0.123639
9516,0.04054,0.330396,0.122701
9517,0.04136,0.330394,0.125184
9518,0.04062,0.330392,0.122945
9519,0.04121,0.33039,0.124731
9520,0.03969,0.330389,0.120131
9521,0.03899,0.330387,0.118013
9522,0.03996,0.330385,0.12095
9523,0.03997,0.330383,0.120981
9524,0.04018,0.330381,0.121617
9525,0.04035,0.330379,0.122132
9526,0.03902,0.330377,0.118107
9527,0.03964,0.330375,0.119985
9528,0.0403,0.330373,0.121983
9529,0.03994,0.330372,0.120894
9530,0.03993,0.33037,0.120865
9531,0.03926,0.330368,0.118837
9532,0.04029,0.330366,0.121956
9533,0.04061,0.330364,0.122925
9534,0.04059,0.330362,0.122865
9535,0.04074,0.33036,0.12332
9536,0.0407,0.330358,0.1232
9537,0.04014,0.330356,0.121505
9538,0.03957,0.330355,0.11978
9539,0.04152,0.330353,0.125684
9540,0.03934,0.330351,0.119086
9541,0.04033,0.330349,0.122083
9542,0.04049,0.330347,0.122568
9543,0.03948,0.330345,0.119511
9544,0.04073,0.330343,0.123296
9545,0.04062,0.330341,0.122964
9546,0.04038,0.330339,0.122238
9547,0.04134,0.330338,0.125145
9548,0.04013,0.330336,0.121483
9549,0.03958,0.330334,0.119818
9550,0.04043,0.330332,0.122392
9551,0.04109,0.33033,0.124391
9552,0.0406,0.330328,0.122908
9553,0.03986,0.330326,0.120669
9554,0.04094,0.330324,0.123939
9555,0.0394,0.330322,0.119277
9556,0.0401,0.330321,0.121397
9557,0.03942,0.330319,0.119339
9558,0.03984,0.330317,0.120612
9559,0.04123,0.330315,0.12482
9560,0.03986,0.330313,0.120673
9561,0.03937,0.330311,0.119191
9562,0.04019,0.330309,0.121674
9563,0.03909,0.330307,0.118344
9564,0.04007,0.330305,0.121312
9565,0.03972,0.330304,0.120253
9566,0.03987,0.330302,0.120708
9567,0.04144,0.3303,0.125462
9568,0.03991,0.330298,0.12083
9569,0.04038,0.330296,0.122254
9570,0.0407,0.330294,0.123223
9571,0.04072,0.330292,0.123285
9572,0.03932,0.33029,0.119047
9573,0.04137,0.330288,0.125254
9574,0.04045,0.330287,0.122469
9575,0.04064,0.330285,0.123045
9576,0.04054,0.330283,0.122743
9577,0.03982,0.330281,0.120564
9578,0.04113,0.330279,0.124531
9579,0.04119,0.330277,0.124713
9580,0.04029,0.330275,0.121989
9581,0.03991,0.330273,0.120839
9582,0.04053,0.330272,0.122717
9583,0.04081,0.33027,0.123566
9584,0.04016,0.330268,0.121598
9585,0.04112,0.330266,0.124506
9586,0.04093,0.330264,0.123931
9587,0.04018,0.330262,0.121661
9588,0.03981,0.33026,0.120541
9589,0.0401,0.330258,0.12142
9590,0.04134,0.330257,0.125175
9591,0.04048,0.330255,0.122572
9592,0.04005,0.330253,0.121271
9593,0.03894,0.330251,0.11791
9594,0.03925,0.330249,0.11885
9595,0.04067,0.330247,0.12315
9596,0.0401,0.330245,0.121425
9597,0.03945,0.330243,0.119457
9598,0.03904,0.330242,0.118217
9599,0.04117,0.33024,0.124667
9600,0.03997,0.330238,0.121034
9601,0.04055,0.330236,0.122791
9602,0.04007,0.330234,0.121338
9603,0.04043,0.330232,0.122429
9604,0.03997,0.33023,0.121037
9605,0.04026,0.330228,0.121916
9606,0.04023,0.330227,0.121825
9607,0.04047,0.330225,0.122553
9608,0.04063,0.330223,0.123038
9609,0.04141,0.330221,0.125401
9610,0.04058,0.330219,0.122888
9611,0.03951,0.330217,0.119649
9612,0.04045,0.330215,0.122496
9613,0.03995,0.330213,0.120982
9614,0.04076,0.330212,0.123436
9615,0.0404,0.33021,0.122347
9616,0.04029,0.330208,0.122014
9617,0.03972,0.330206,0.120289
9618,0.04124,0.330204,0.124892
9619,0.04112,0.330202,0.12453
9620,0.04088,0.3302,0.123804
9621,0.04021,0.330198,0.121775
9622,0.04034,0.330197,0.12217
9623,0.04023,0.330195,0.121837
9624,0.04015,0.330193,0.121596
9625,0.04019,0.330191,0.121717
9626,0.03982,0.330189,0.120598
9627,0.03946,0.330187,0.119508
9628,0.04054,0.330185,0.12278
9629,0.04038,0.330183,0.122296
9630,0.03918,0.330182,0.118662
9631,0.04001,0.33018,0.121176
9632,0.04108,0.330178,0.124418
9633,0.0416,0.330176,0.125993
9634,0.0394,0.330174,0.119331
9635,0.04128,0.330172,0.125026
9636,0.0409,0.33017,0.123875
9637,0.0415,0.330169,0.125693
9638,0.04063,0.330167,0.123059
9639,0.04027,0.330165,0.121969
9640,0.0403,0.330163,0.122061
9641,0.0401,0.330161,0.121456
9642,0.0407,0.330159,0.123274
9643,0.04027,0.330157,0.121972
9644,0.03959,0.330155,0.119913
9645,0.04,0.330154,0.121156
9646,0.03933,0.330152,0.119127
9647,0.04048,0.33015,0.122611
9648,0.04067,0.330148,0.123187
9649,0.04087,0.330146,0.123794
9650,0.03955,0.330144,0.119796
9651,0.04059,0.330142,0.122947
9652,0.04042,0.330141,0.122433
9653,0.04023,0.330139,0.121858
9654,0.03948,0.330137,0.119587
9655,0.04034,0.330135,0.122192
9656,0.04006,0.330133,0.121345
9657,0.04046,0.330131,0.122557
9658,0.03943,0.330129,0.119438
9659,0.04071,0.330127,0.123316
9660,0.04089,0.330126,0.123862
9661,0.04133,0.330124,0.125195
9662,0.03936,0.330122,0.119229
9663,0.04073,0.33012,0.123379
9664,0.03984,0.330118,0.120684
9665,0.03895,0.330116,0.117989
9666,0.04119,0.330114,0.124775
9667,0.04061,0.330113,0.123019
9668,0.04006,0.330111,0.121353
9669,0.04066,0.330109,0.123171
9670,0.04056,0.330107,0.122869
9671,0.04042,0.330105,0.122446
9672,0.03965,0.330103,0.120114
9673,0.04077,0.330101,0.123507
9674,0.03915,0.3301,0.118601
9675,0.03973,0.330098,0.120358
9676,0.03984,0.330096,0.120692
9677,0.03966,0.330094,0.120148
9678,0.04034,0.330092,0.122208
9679,0.04053,0.33009,0.122785
9680,0.04123,0.330088,0.124906
9681,0.04059,0.330087,0.122968
9682,0.04019,0.330085,0.121757
9683,0.03886,0.330083,0.117728
9684,0.04001,0.330081,0.121213
9685,0.03964,0.330079,0.120092
9686,0.03901,0.330077,0.118184
9687,0.04053,0.330075,0.12279
9688,0.04072,0.330074,0.123366
9689,0.03973,0.330072,0.120368
9690,0.04043,0.33007,0.122489
9691,0.04019,0.330068,0.121763
9692,0.04064,0.330066,0.123127
9693,0.03982,0.330064,0.120643
9694,0.03984,0.330062,0.120704
9695,0.03952,0.330061,0.119736
9696,0.03963,0.330059,0.12007
9697,0.03987,0.330057,0.120797
9698,0.03958,0.330055,0.119919
9699,0.04102,0.330053,0.124283
9700,0.03985,0.330051,0.120739
9701,0.03999,0.330049,0.121164
9702,0.04011,0.330048,0.121528
9703,0.04029,0.330046,0.122074
9704,0.04054,0.330044,0.122832
9705,0.03944,0.330042,0.1195
9706,0.04026,0.33004,0.121985
9707,0.04063,0.330038,0.123107
9708,0.04039,0.330036,0.12238
9709,0.04052,0.330035,0.122775
9710,0.03853,0.330033,0.116746
9711,0.03979,0.330031,0.120564
9712,0.04011,0.330029,0.121535
9713,0.04046,0.330027,0.122596
9714,0.03972,0.330025,0.120354
9715,0.04011,0.330024,0.121537
9716,0.03992,0.330022,0.120962
9717,0.04048,0.33002,0.122659
9718,0.03986,0.330018,0.120781
9719,0.04041,0.330016,0.122449
9720,0.04107,0.330014,0.124449
9721,0.03913,0.330012,0.118571
9722,0.04057,0.330011,0.122935
9723,0.04076,0.330009,0.123512
9724,0.03974,0.330007,0.120422
9725,0.03899,0.330005,0.11815
9726,0.04076,0.330003,0.123514
9727,0.04022,0.330001,0.121878
9728,0.03999,0.33,0.121182
9729,0.03989,0.329998,0.12088
9730,0.04019,0.329996,0.121789
9731,0.03986,0.329994,0.12079
9732,0.03992,0.329992,0.120973
9733,0.04056,0.32999,0.122913
9734,0.03979,0.329988,0.12058
9735,0.04018,0.329987,0.121763
9736,0.03907,0.329985,0.118399
9737,0.04015,0.329983,0.121673
9738,0.03966,0.329981,0.120189
9739,0.04029,0.329979,0.122099
9740,0.03846,0.329977,0.116553
9741,0.03989,0.329976,0.120888
9742,0.04032,0.329974,0.122192
9743,0.04041,0.329972,0.122465
9744,0.03991,0.32997,0.12095
9745,0.03989,0.329968,0.12089
9746,0.03875,0.329966,0.117436
9747,0.04102,0.329964,0.124316
9748,0.04033,0.329963,0.122226
9749,0.03969,0.329961,0.120287
9750,0.04018,0.329959,0.121773
9751,0.03936,0.329957,0.119288
9752,0.04094,0.329955,0.124077
9753,0.03997,0.329953,0.121138
9754,0.04137,0.329952,0.125382
9755,0.04113,0.32995,0.124655
9756,0.0396,0.329948,0.120019
9757,0.03985,0.329946,0.120777
9758,0.03997,0.329944,0.121142
9759,0.04035,0.329942,0.122294
9760,0.04044,0.329941,0.122568
9761,0.04005,0.329939,0.121386
9762,0.03975,0.329937,0.120478
9763,0.03989,0.329935,0.120903
9764,0.04064,0.329933,0.123176
9765,0.04063,0.329931,0.123147
9766,0.04069,0.329929,0.123329
9767,0.0398,0.329928,0.120633
9768,0.04109,0.329926,0.124543
9769,0.03926,0.329924,0.118997
9770,0.03988,0.329922,0.120877
9771,0.04015,0.32992,0.121696
9772,0.04026,0.329918,0.12203
9773,0.03925,0.329917,0.118969
9774,0.03901,0.329915,0.118243
9775,0.04,0.329913,0.121244
9776,0.03973,0.329911,0.120426
9777,0.03966,0.329909,0.120215
9778,0.03935,0.329907,0.119276
9779,0.04023,0.329906,0.121944
9780,0.04051,0.329904,0.122793
9781,0.04026,0.329902,0.122036
9782,0.03997,0.3299,0.121158
9783,0.03979,0.329898,0.120613
9784,0.03969,0.329896,0.12031
9785,0.03981,0.329895,0.120675
9786,0.04027,0.329893,0.12207
9787,0.04096,0.329891,0.124162
9788,0.04004,0.329889,0.121374
9789,0.04048,0.329887,0.122709
9790,0.03937,0.329885,0.119344
9791,0.03999,0.329884,0.121225
9792,0.04067,0.329882,0.123287
9793,0.03998,0.32988,0.121196
9794,0.04082,0.329878,0.123743
9795,0.04093,0.329876,0.124077
9796,0.03975,0.329874,0.1205
9797,0.04008,0.329873,0.121501
9798,0.03956,0.329871,0.119926
9799,0.04037,0.329869,0.122382
9800,0.04024,0.329867,0.121989
9801,0.03952,0.329865,0.119806
9802,0.04015,0.329863,0.121717
9803,0.04019,0.329862,0.121839
9804,0.04094,0.32986,0.124113
9805,0.03946,0.329858,0.119627
9806,0.04073,0.329856,0.123478
9807,0.0406,0.329854,0.123085
9808,0.04111,0.329852,0.124631
9809,0.04001,0.329851,0.121297
9810,0.04043,0.329849,0.122571
9811,0.04042,0.329847,0.122542
9812,0.03983,0.329845,0.120754
9813,0.03979,0.329843,0.120633
9814,0.0405,0.329841,0.122786
9815,0.03992,0.32984,0.121029
9816,0.03979,0.329838,0.120635
9817,0.04037,0.329836,0.122394
9818,0.04071,0.329834,0.123426
9819,0.03966,0.329832,0.120243
9820,0.03964,0.329831,0.120183
9821,0.04039,0.329829,0.122458
9822,0.04032,0.329827,0.122246
9823,0.03972,0.329825,0.120427
9824,0.03959,0.329823,0.120034
9825,0.03903,0.329821,0.118337
9826,0.04009,0.32982,0.121551
9827,0.04095,0.329818,0.124159
9828,0.04065,0.329816,0.123251
9829,0.04051,0.329814,0.122827
9830,0.0394,0.329812,0.119462
9831,0.04039,0.32981,0.122464
9832,0.03865,0.329809,0.117189
9833,0.0408,0.329807,0.123709
9834,0.03999,0.329805,0.121253
9835,0.03946,0.329803,0.119647
9836,0.03933,0.329801,0.119254
9837,0.04031,0.329799,0.122226
9838,0.03936,0.329798,0.119346
9839,0.04022,0.329796,0.121954
9840,0.0411,0.329794,0.124623
9841,0.03954,0.329792,0.119894
9842,0.03946,0.32979,0.119652
9843,0.0398,0.329789,0.120683
9844,0.03952,0.329787,0.119835
9845,0.04052,0.329785,0.122868
9846,0.04001,0.329783,0.121322
9847,0.03868,0.329781,0.11729
9848,0.04014,0.329779,0.121718
9849,0.03954,0.329778,0.119899
9850,0.04041,0.329776,0.122538
9851,0.0402,0.329774,0.121902
9852,0.03925,0.329772,0.119022
9853,0.03952,0.32977,0.119841
9854,0.04096,0.329769,0.124208
9855,0.03967,0.329767,0.120297
9856,0.03929,0.329765,0.119145
9857,0.03889,0.329763,0.117933
9858,0.04032,0.329761,0.12227
9859,0.04029,0.329759,0.12218
9860,0.03991,0.329758,0.121028
9861,0.03989,0.329756,0.120968
9862,0.03997,0.329754,0.121212
9863,0.04073,0.329752,0.123517
9864,0.03999,0.32975,0.121274
9865,0.04,0.329749,0.121305
9866,0.04016,0.329747,0.12179
9867,0.04035,0.329745,0.122367
9868,0.03878,0.329743,0.117607
9869,0.03984,0.329741,0.120822
9870,0.04031,0.329739,0.122248
9871,0.03946,0.329738,0.119671
9872,0.04022,0.329736,0.121976
9873,0.03995,0.329734,0.121158
9874,0.04036,0.329732,0.122402
9875,0.0399,0.32973,0.121008
9876,0.03957,0.329729,0.120008
9877,0.03987,0.329727,0.120918
9878,0.03866,0.329725,0.117249
9879,0.04096,0.329723,0.124225
9880,0.04033,0.329721,0.122315
9881,0.0405,0.329719,0.122832
9882,0.04017,0.329718,0.121832
9883,0.03938,0.329716,0.119436
9884,0.04014,0.329714,0.121742
9885,0.03959,0.329712,0.120074
9886,0.0392,0.32971,0.118892
9887,0.04038,0.329709,0.122472
9888,0.03994,0.329707,0.121138
9889,0.03998,0.329705,0.12126
9890,0.03967,0.329703,0.12032
9891,0.04024,0.329701,0.12205
9892,0.04025,0.3297,0.122081
9893,0.04019,0.329698,0.1219
9894,0.03953,0.329696,0.119898
9895,0.03933,0.329694,0.119292
9896,0.03958,0.329692,0.120051
9897,0.03967,0.32969,0.120325
9898,0.04032,0.329689,0.122297
9899,0.03973,0.329687,0.120508
9900,0.04076,0.329685,0.123633
9901,0.03963,0.329683,0.120206
9902,0.04113,0.329681,0.124757
9903,0.04052,0.32968,0.122907
9904,0.04052,0.329678,0.122908
9905,0.03933,0.329676,0.119299
9906,0.04012,0.329674,0.121696
9907,0.03893,0.329672,0.118087
9908,0.04077,0.329671,0.123669
9909,0.03872,0.329669,0.117451
9910,0.03988,0.329667,0.120971
9911,0.03993,0.329665,0.121123
9912,0.04019,0.329663,0.121912
9913,0.0389,0.329662,0.118
9914,0.03983,0.32966,0.120822
9915,0.04072,0.329658,0.123522
9916,0.03986,0.329656,0.120914
9917,0.03978,0.329654,0.120672
9918,0.04052,0.329652,0.122917
9919,0.04,0.329651,0.121341
9920,0.03951,0.329649,0.119855
9921,0.03946,0.329647,0.119704
9922,0.0401,0.329645,0.121646
9923,0.03965,0.329643,0.120281
9924,0.04008,0.329642,0.121587
9925,0.04015,0.32964,0.1218
9926,0.03903,0.329638,0.118403
9927,0.04042,0.329636,0.12262
9928,0.04104,0.329634,0.124502
9929,0.04033,0.329633,0.122348
9930,0.03922,0.329631,0.118982
9931,0.04038,0.329629,0.122501
9932,0.03969,0.329627,0.120409
9933,0.03967,0.329625,0.120349
9934,0.03934,0.329624,0.119348
9935,0.04059,0.329622,0.123141
9936,0.04045,0.32962,0.122717
9937,0.03946,0.329618,0.119714
9938,0.03958,0.329616,0.120079
9939,0.04146,0.329615,0.125783
9940,0.04107,0.329613,0.124601
9941,0.03954,0.329611,0.11996
9942,0.04026,0.329609,0.122145
9943,0.04023,0.329607,0.122054
9944,0.03971,0.329606,0.120477
9945,0.03902,0.329604,0.118385
9946,0.03974,0.329602,0.12057
9947,0.04052,0.3296,0.122937
9948,0.04049,0.329598,0.122846
9949,0.04011,0.329597,0.121694
9950,0.03888,0.329595,0.117963
9951,0.03996,0.329593,0.12124
9952,0.04,0.329591,0.121362
9953,0.03893,0.329589,0.118117
9954,0.04036,0.329588,0.122456
9955,0.03953,0.329586,0.119938
9956,0.04036,0.329584,0.122457
9957,0.03995,0.329582,0.121214
9958,0.04017,0.32958,0.121882
9959,0.03974,0.329579,0.120578
9960,0.04016,0.329577,0.121853
9961,0.04003,0.329575,0.121459
9962,0.04035,0.329573,0.122431
9963,0.03902,0.329571,0.118396
9964,0.03993,0.32957,0.121158
9965,0.03973,0.329568,0.120552
9966,0.04084,0.329566,0.123921
9967,0.03916,0.329564,0.118824
9968,0.03937,0.329562,0.119461
9969,0.04116,0.329561,0.124894
9970,0.03943,0.329559,0.119645
9971,0.03994,0.329557,0.121193
9972,0.03969,0.329555,0.120435
9973,0.04083,0.329553,0.123895
9974,0.0401,0.329552,0.12168
9975,0.03904,0.32955,0.118465
9976,0.03968,0.329548,0.120407
9977,0.03956,0.329546,0.120044
9978,0.04038,0.329545,0.122533
9979,0.04036,0.329543,0.122473
9980,0.03935,0.329541,0.119409
9981,0.04054,0.329539,0.12302
9982,0.04022,0.329537,0.12205
9983,0.0401,0.329536,0.121686
9984,0.0407,0.329534,0.123508
9985,0.03989,0.329532,0.12105
9986,0.03975,0.32953,0.120626
9987,0.0402,0.329528,0.121993
9988,0.03902,0.329527,0.118412
9989,0.04111,0.329525,0.124755
9990,0.0383,0.329523,0.116229
9991,0.04087,0.329521,0.124028
9992,0.04096,0.329519,0.124302
9993,0.03992,0.329518,0.121147
9994,0.03987,0.329516,0.120996
9995,0.04067,0.329514,0.123424
9996,0.04114,0.329512,0.124851
9997,0.03937,0.32951,0.11948
9998,0.03911,0.329509,0.118692
9999,0.04019,0.329507,0.12197
10000,0.03955,0.329505,0.120028
10001,0.0392,0.329503,0.118967
10002,0.03922,0.329502,0.119028
10003,0.03961,0.3295,0.120213
10004,0.04103,0.329498,0.124523
10005,0.03985,0.329496,0.120942
10006,0.03899,0.329494,0.118333
10007,0.04027,0.329493,0.122218
10008,0.04009,0.329491,0.121673
10009,0.03898,0.329489,0.118304
10010,0.04001,0.329487,0.121431
10011,0.03933,0.329485,0.119368
10012,0.04102,0.329484,0.124498
10013,0.04066,0.329482,0.123406
10014,0.03834,0.32948,0.116365
10015,0.04011,0.329478,0.121738
10016,0.03919,0.329477,0.118946
10017,0.03917,0.329475,0.118886
10018,0.03838,0.329473,0.116489
10019,0.03921,0.329471,0.119009
10020,0.0401,0.329469,0.121711
10021,0.03854,0.329468,0.116977
10022,0.03954,0.329466,0.120012
10023,0.03881,0.329464,0.117797
10024,0.03965,0.329462,0.120348
10025,0.0402,0.32946,0.122018
10026,0.03984,0.329459,0.120926
10027,0.04005,0.329457,0.121564
10028,0.0391,0.329455,0.118681
10029,0.04003,0.329453,0.121504
10030,0.04,0.329452,0.121414
10031,0.04009,0.32945,0.121688
10032,0.04056,0.329448,0.123115
10033,0.03935,0.329446,0.119443
10034,0.0402,0.329444,0.122024
10035,0.04009,0.329443,0.12169
10036,0.03826,0.329441,0.116136
10037,0.04112,0.329439,0.124818
10038,0.04142,0.329437,0.12573
10039,0.0403,0.329436,0.12233
10040,0.0392,0.329434,0.118992
10041,0.04029,0.329432,0.122301
10042,0.03938,0.32943,0.11954
10043,0.04022,0.329428,0.12209
